account_id,date,account_status,overdraft_balance,overdraft_limit,in_financial_difficulties_flag,total_value_transactions_made
-1205913768619693635,2020-06-30,OPEN,54.48,500,0,267.52
-5786026933415454964,2020-06-30,OPEN,499.39,500,0,384.2
7256350196157848333,2020-06-30,OPEN,476.47,500,0,1050.05
-7808195488704090549,2020-06-30,OPEN,500,500,0,66.88
-7351919534693603094,2020-06-30,OPEN,373.5,500,0,185.19
-2331062133020615546,2020-06-30,OPEN,472.77,500,0,22.78
8796585614963642261,2020-06-30,OPEN,448.1,500,0,468.51
741359334354886159,2020-06-30,OPEN,453.32,500,0,6.67
287569288424213358,2020-06-30,OPEN,497.51,500,0,18.82
4802864336291922444,2020-06-30,OPEN,54.7,500,0,325.04
-369262190113065261,2020-06-30,OPEN,357.94,500,0,448.43
6002282358979451053,2020-06-30,OPEN,473.16,500,0,1824.82
1395943554805968454,2020-06-30,OPEN,467.04,500,0,781.31
-4274022688848316282,2020-06-30,OPEN,454.4,500,0,245.36
-6010356722692794159,2020-06-30,OPEN,40.61,500,0,359.75
-4581741618337820773,2020-06-30,OPEN,499.96,500,0,3950.99
7018393123276301480,2020-06-30,OPEN,302.66,500,0,248.56
-8308768141686765608,2020-06-30,OPEN,448.93,500,0,498.66
430147878743655757,2020-06-30,OPEN,330.08,500,0,189
1751292173314482881,2020-06-30,OPEN,464.23,500,0,830.31
670979393891697988,2020-06-30,OPEN,470.6,500,0,13.64
-1352942629478104306,2020-06-30,OPEN,355.86,500,0,2006.78
2204401389738557335,2020-06-30,OPEN,477.56,500,0,14.01
2778129001051620825,2020-06-30,OPEN,409.85,500,0,32.42
1264972141748130946,2020-06-30,OPEN,357.52,500,0,975.56
-2498754567014336221,2020-06-30,OPEN,311.48,500,0,3836.38
-4186764137125778635,2020-06-30,OPEN,459.59,500,0,486.6
-4827066994077561469,2020-06-30,OPEN,60.17,500,0,733.59
122232308400645863,2020-06-30,OPEN,482.67,500,0,112.49
4046128704958042277,2020-06-30,OPEN,202.57,500,0,355
1278907307085595664,2020-06-30,OPEN,318.01,500,0,139.07
1120115140138777555,2020-06-30,OPEN,91.58,500,0,315.62
8373901582321606844,2020-06-30,OPEN,496.9,500,0,603.82
25305941199463936,2020-06-30,OPEN,489.81,500,0,1416.78
6900450621873117269,2020-06-30,OPEN,372.21,500,0,1038.48
433920132413586024,2020-06-30,OPEN,466.26,500,0,173.63
-2819288350459828421,2020-06-30,OPEN,500,500,0,405.98
893325374076526296,2020-06-30,OPEN,362.86,500,0,10.01
8743445957616889174,2020-06-30,OPEN,426.6,500,0,813.57
2566634268867972133,2020-06-30,OPEN,461.99,500,0,4197.81
838478727024812826,2020-06-30,OPEN,485.19,500,0,14.03
6068149736574801357,2020-06-30,OPEN,475.08,500,0,154.25
7101102080405137569,2020-06-30,OPEN,482.49,500,0,52.48
-255172470872011900,2020-06-30,OPEN,491.88,500,0,14.12
1007522833640747620,2020-06-30,OPEN,500,500,0,165.71
-6785075361733916971,2020-06-30,OPEN,73.14,500,0,244.65
-4609293629477582284,2020-06-30,OPEN,427.76,500,0,134.37
-9063449964902671819,2020-06-30,OPEN,481.34,500,0,14.04
-5707583566144551656,2020-06-30,OPEN,479.28,500,0,1492.43
3479428063173305976,2020-06-30,OPEN,349.86,500,0,1356.75
-6251189336191581738,2020-06-30,OPEN,247.6,500,0,532.53
1744813463636468165,2020-06-30,OPEN,467.43,500,0,420.93
-7072006927587066475,2020-06-30,OPEN,133.13,500,0,552
-2180142242177997534,2020-06-30,OPEN,496.86,500,0,909.58
1682562764021032135,2020-06-30,OPEN,472.17,500,0,733.45
-5445857187711291754,2020-06-30,OPEN,184.35,500,0,2193.3
2844074115556818358,2020-06-30,OPEN,493.77,500,0,733.63
-4687515849442499815,2020-06-30,OPEN,443.32,500,0,95.01
-7921329167098669519,2020-06-30,OPEN,454.06,500,0,583.18
-5905147109508140074,2020-06-30,OPEN,499.65,500,0,520.4
5811926719892439871,2020-06-30,OPEN,35.75,500,0,384.71
4517571700447676126,2020-06-30,OPEN,135.83,500,0,649.29
8903335604678680649,2020-06-30,OPEN,437.9,500,0,1718.96
6270192836305738876,2020-06-30,OPEN,267.85,500,0,428.43
-960233276234988059,2020-06-30,OPEN,124.19,500,0,2223.79
-3961291372998457696,2020-06-30,OPEN,407.61,500,0,12.18
-7691116633893643211,2020-06-30,OPEN,486.15,500,0,19.15
-39101039367712499,2020-06-30,OPEN,241.67,500,0,3264.83
-2263221864549018369,2020-06-30,OPEN,484.9,500,0,5645.18
-1248128125916767801,2020-06-30,OPEN,166.8,500,0,376.98
2787734873984615086,2020-06-30,OPEN,502.25,500,0,166.86
3590983573244598250,2020-06-30,OPEN,490.68,500,0,145.55
8601026688344521808,2020-06-30,OPEN,482.08,500,0,99.05
8414535746408653737,2020-06-30,OPEN,485.35,500,0,1511.45
6267492339125565716,2020-06-30,OPEN,37.6,500,0,1198.9
7522232651819338074,2020-06-30,OPEN,338.37,500,0,196.77
6244667194400393145,2020-06-30,OPEN,109.05,500,0,1645.05
2061596458511767959,2020-06-30,OPEN,81.93,500,0,147.43
5118718108606915789,2020-06-30,OPEN,299.25,500,0,876.56
213880769042287195,2020-06-30,OPEN,192.79,500,0,854.92
802924860024762085,2020-06-30,OPEN,489.51,500,0,13.99
-2710240640180390045,2020-06-30,OPEN,47.22,500,0,644.55
-6249678374118063926,2020-06-30,OPEN,315.91,500,0,731.17
6997763242143479944,2020-06-30,OPEN,492.18,500,0,14.15
1509570890814712590,2020-06-30,OPEN,91.41,500,0,754.86
-9135695561975685815,2020-06-30,OPEN,484.22,500,0,15.01
4911412741046580053,2020-06-30,OPEN,455.05,500,0,244.9
-376526750354712661,2020-06-30,OPEN,493.67,500,0,13.62
7204666230459599642,2020-06-30,OPEN,492.22,500,0,2192.74
1407502406413963223,2020-06-30,OPEN,488.16,500,0,44.39
9139906308897110304,2020-06-30,OPEN,100.59,500,0,13.88
-2963480018637880961,2020-06-30,OPEN,299.36,500,0,8.67
4495824823665003503,2020-06-30,OPEN,423.89,500,0,1096.27
-7083720957205471689,2020-06-30,OPEN,301.72,500,0,655.69
6684521870372019451,2020-06-30,OPEN,470.1,500,0,14.07
5487869783756882047,2020-06-30,OPEN,493.9,500,0,2121.88
-2009789827410970580,2020-06-30,OPEN,494.05,500,0,336.09
-7405584451741310061,2020-06-30,OPEN,488.2,500,0,910.21
-3049813787221460830,2020-06-30,OPEN,424.32,500,0,333.05
8227468909804758643,2020-06-30,OPEN,456.71,500,0,12.97
-8350653625391479104,2020-06-30,OPEN,219.65,500,0,992.12
2187179458717108761,2020-06-30,OPEN,500,500,0,90.53
-6197274217481715125,2020-06-30,OPEN,463.15,500,0,679.82
-194444805672411907,2020-06-30,OPEN,88.63,500,0,833.67
7254688552758479970,2020-06-30,OPEN,490.64,500,0,2901.64
-7500315969825526085,2020-06-30,OPEN,452.55,500,0,72.99
-8771835695962010930,2020-06-30,OPEN,349.68,500,0,305.41
5246232482601973346,2020-06-30,OPEN,467.99,500,0,1050.01
3858372359872574617,2020-06-30,OPEN,189.6,500,0,430.44
2433886328212591779,2020-06-30,OPEN,468.28,500,0,857.34
5827654768331782573,2020-06-30,OPEN,389.99,500,0,1405.54
-7069895217484674924,2020-06-30,OPEN,61.94,500,0,343.1
-3227301624803501228,2020-06-30,OPEN,364.21,500,0,328.12
7141173854546874761,2020-06-30,OPEN,348.91,500,0,10.56
7992661021183687254,2020-06-30,OPEN,324.88,500,0,155.72
3779556818696155847,2020-06-30,OPEN,36.74,500,0,620.35
-5606106045087910260,2020-06-30,OPEN,486.49,500,0,290.88
-9111165287058553397,2020-06-30,OPEN,459.57,500,0,4967.79
-8586400696785509388,2020-06-30,OPEN,335.86,500,0,207.63
-7545586158501277773,2020-06-30,OPEN,356.89,500,0,255.18
-19282720432863815,2020-06-30,OPEN,483.29,500,0,13.86
5826610198271926416,2020-06-30,OPEN,488.44,500,0,662.92
-2942383642498251448,2020-06-30,OPEN,341.24,500,0,7044.71
4681657801634086456,2020-06-30,OPEN,482.86,500,0,34.13
7757604442568690627,2020-06-30,OPEN,482.9,500,0,2715.83
-6942412283077332710,2020-06-30,OPEN,470.06,500,0,403.5
-5908619309244800070,2020-06-30,OPEN,80.32,500,0,778.48
3034171906966405708,2020-06-30,OPEN,491.5,500,0,758.7
-7625655086818797223,2020-06-30,OPEN,498.15,500,0,14.34
-3250154261439518935,2020-06-30,OPEN,431.43,500,0,507.06
-3510368745156180785,2020-06-30,OPEN,451.46,500,0,2501.92
5446083128051645195,2020-06-30,OPEN,118.3,500,0,631.62
-8135189129428321846,2020-06-30,OPEN,489.72,500,0,2193.36
-53279730027579783,2020-06-30,OPEN,392.74,500,0,184.53
-4714565873477221165,2020-06-30,OPEN,471.52,500,0,205.16
7650818512071022047,2020-06-30,OPEN,210.29,500,0,106.41
-7857459456628688457,2020-06-30,OPEN,477.98,500,0,217.91
4596348360081760990,2020-06-30,OPEN,471.51,500,0,21.26
973986318486796655,2020-06-30,OPEN,286.56,500,0,6430.11
2480259119677205387,2020-06-30,OPEN,490,500,0,36.17
716370396101761868,2020-06-30,OPEN,448.91,500,0,625.25
6330998129573844711,2020-06-30,OPEN,499.04,500,0,146.32
4744994720260660363,2020-06-30,OPEN,204.38,500,0,682.3
-4446275174477240682,2020-06-30,OPEN,481.83,500,0,13.9
2885367626547594949,2020-06-30,OPEN,187.52,500,0,275.53
-4182453115496764639,2020-06-30,OPEN,349.93,500,0,594.81
3035578751711974729,2020-06-30,OPEN,451.79,500,0,8005.98
-6917397697551737219,2020-06-30,OPEN,262.39,500,0,982.91
-5855334798896059793,2020-06-30,OPEN,62.28,500,0,708.24
-344312800522415558,2020-06-30,OPEN,156.98,500,0,1395.02
6487743529785784622,2020-06-30,OPEN,490.77,500,0,329.84
5678378784419357727,2020-06-30,OPEN,467.37,500,0,343
-502170663549744974,2020-06-30,OPEN,313.62,500,0,250.31
8339213894095318410,2020-06-30,OPEN,404.44,500,0,1576.12
4173191830704793762,2020-06-30,OPEN,326.54,500,0,75.3
-7968936267132401939,2020-06-30,OPEN,484.27,500,0,33.56
724055572149589706,2020-06-30,OPEN,364.23,500,0,175.34
-5078980274936248325,2020-06-30,OPEN,217.35,500,0,2451.23
8881762359398507613,2020-06-30,OPEN,416.93,500,0,3140.59
7618463462832609453,2020-06-30,OPEN,461.53,500,0,1743.85
-8936655452622176881,2020-06-30,OPEN,196,500,0,621.23
-4655004867860415329,2020-06-30,OPEN,31.05,500,0,172.87
-546815803799721605,2020-06-30,OPEN,463.08,500,0,2281.03
2413623885420220070,2020-06-30,OPEN,167.39,500,0,95.92
3962262071311466712,2020-06-30,OPEN,495.98,500,0,4103.24
662155200866120959,2020-06-30,OPEN,462.2,500,0,884.51
3727541130938480330,2020-06-30,OPEN,187.69,500,0,8245.65
-965785279514856506,2020-06-30,OPEN,471.66,500,0,81.02
-2899222938234305464,2020-06-30,OPEN,30.82,500,0,116.17
4395879011953913923,2020-06-30,OPEN,482.06,500,0,99.26
-7526338259527400586,2020-06-30,OPEN,343.23,500,0,124.57
755596484692223173,2020-06-30,OPEN,400,500,0,726.65
-7060203918618615411,2020-06-30,OPEN,252,500,0,2232
-226696270328105140,2020-06-30,OPEN,365.09,500,0,1304.13
-120812866241064381,2020-06-30,OPEN,498.3,500,0,1607.06
-6279305031858731930,2020-06-30,OPEN,36.23,500,0,1091.74
-6466451571540475495,2020-06-30,OPEN,499.13,500,0,43.79
-5193844549476856571,2020-06-30,OPEN,494.52,500,0,69.01
8616649588756494639,2020-06-30,OPEN,486.3,500,0,33.56
8890507266285636577,2020-06-30,OPEN,429.13,500,0,128.79
-869472325272219543,2020-06-30,OPEN,55.26,500,0,4517.19
3277411378774842958,2020-06-30,OPEN,435.51,500,0,40.61
-2264498120301404363,2020-06-30,OPEN,470.05,500,0,1702.45
4480293643384447051,2020-06-30,OPEN,226.17,500,0,91.71
6361028861698558476,2020-06-30,OPEN,471.82,500,0,39.16
-5258515655943058167,2020-06-30,OPEN,499.42,500,0,14.1
7436982404774531622,2020-06-30,OPEN,42.83,500,0,656.41
-4204759626822506193,2020-06-30,OPEN,497.85,500,0,368.05
-3148415259058173607,2020-06-30,OPEN,262.62,500,0,1771.9
6332228888494590298,2020-06-30,OPEN,490.07,500,0,1135.11
-1738391293681328181,2020-06-30,OPEN,351.03,500,0,4376.75
1355704088086789786,2020-06-30,OPEN,495.13,500,0,13.93
9148214289247374230,2020-06-30,OPEN,179.23,500,0,486
-2082429164345928633,2020-06-30,OPEN,497.72,500,0,121.47
-4745775443337710183,2020-06-30,OPEN,352.63,500,0,1879.11
5258928662683445167,2020-06-30,OPEN,449.73,500,0,1789.73
1443544677919661631,2020-06-30,OPEN,36.6,500,0,518.77
-2554537814898744579,2020-06-30,OPEN,270.62,500,0,328.89
1867382562614901181,2020-06-30,OPEN,214.37,500,0,362.25
5823599213397289360,2020-06-30,OPEN,476.86,500,0,541.28
8883675616812031334,2020-06-30,OPEN,446.5,500,0,36.19
673288278702219163,2020-06-30,OPEN,95.84,500,0,110.17
4146210289443153693,2020-06-30,OPEN,374.56,500,0,395.33
-6930803019899522614,2020-06-30,OPEN,456.34,500,0,3041.34
2374340738667757983,2020-06-30,OPEN,405.23,500,0,946.86
-6494499583144252715,2020-06-30,OPEN,336.16,500,0,212.89
2440221114202440046,2020-06-30,OPEN,175.01,500,0,424.94
4035310518301518669,2020-06-30,OPEN,387.93,500,0,27.71
2514329728573446685,2020-06-30,OPEN,366.11,500,0,481.18
-7857078522966859923,2020-06-30,OPEN,347.5,500,0,392.43
4278577775061865683,2020-06-30,OPEN,452.08,500,0,360.53
1450275337477518925,2020-06-30,OPEN,480.26,500,0,1756.48
-7557879416620367373,2020-06-30,OPEN,479,500,0,350.5
-4410561961250516697,2020-06-30,OPEN,486.58,500,0,2.82
2655191712066276563,2020-06-30,OPEN,79,500,0,49.96
5139222140696755860,2020-06-30,OPEN,90.93,500,0,1515.28
-6779788908375352985,2020-06-30,OPEN,491.16,500,0,13.69
-5324578700075147357,2020-06-30,OPEN,364.47,500,0,139.96
2135662034200894181,2020-06-30,OPEN,485.4,500,0,14.12
6043359456115683636,2020-06-30,OPEN,475.53,500,0,58.83
-6743725461621316620,2020-06-30,OPEN,499.38,500,0,1452.07
-4891911983212866203,2020-06-30,OPEN,233.48,500,0,178.37
5752915209243299234,2020-06-30,OPEN,98.22,500,0,2391.05
2004258429813955758,2020-06-30,OPEN,490.68,500,0,2182.64
-3234168981355735956,2020-06-30,OPEN,386.59,500,0,743.91
2751043494864753186,2020-06-30,OPEN,439.41,500,0,45.62
-3978380443751518037,2020-06-30,OPEN,367.15,500,0,595.12
5046873321476839100,2020-06-30,OPEN,475.54,500,0,838.98
7783512255285991028,2020-06-30,OPEN,382.55,500,0,804.57
2890966643891604338,2020-06-30,OPEN,186.03,500,0,2254.81
-7695603556559433173,2020-06-30,OPEN,428.39,500,0,516.68
-5800285917755108806,2020-06-30,OPEN,80.77,500,0,808.69
-6206185760299616071,2020-06-30,OPEN,452.14,500,0,2903.48
-6780026615058057980,2020-06-30,OPEN,84.23,500,0,259.97
-7784253463707160017,2020-06-30,OPEN,159.78,500,0,796.16
-8777561516313342833,2020-06-30,OPEN,475.37,500,0,3586.05
3124718680892315957,2020-06-30,OPEN,490.55,500,0,15.39
8785698550126807081,2020-06-30,OPEN,495.67,500,0,30.37
1692321387426322364,2020-06-30,OPEN,490.81,500,0,14.09
-804524702947249934,2020-06-30,OPEN,494,500,0,2385.79
-362874613640381410,2020-06-30,OPEN,485.4,500,0,661.96
5284891164048214052,2020-06-30,OPEN,92.44,500,0,5.22
6904204386878801229,2020-06-30,OPEN,48.88,500,0,305.94
-3298807782772321693,2020-06-30,OPEN,157.94,500,0,3416.59
1819189780403883342,2020-06-30,OPEN,272.71,500,0,3384.5
8033207356529315138,2020-06-30,OPEN,487.8,500,0,1743.65
5946805484816588368,2020-06-30,OPEN,491.01,500,0,169.99
-6142109990765672301,2020-06-30,OPEN,208.51,500,0,39.85
-4186173451804819296,2020-06-30,OPEN,235.86,500,0,1962.69
-6545836988811202389,2020-06-30,OPEN,475.5,500,0,81.42
3128840227060279022,2020-06-30,OPEN,325.61,500,0,137.63
5564509554537763586,2020-06-30,OPEN,487.02,500,0,199.59
-2941391784105879848,2020-06-30,OPEN,87.3,500,0,293.35
-1130277186021580135,2020-06-30,OPEN,38.88,500,0,1409.62
920738987425977030,2020-06-30,OPEN,221.13,500,0,1426.43
-434625528210628031,2020-06-30,OPEN,479.06,500,0,19.1
-8955651285562498429,2020-06-30,OPEN,385.41,500,0,11.16
8344950567081069900,2020-06-30,OPEN,458.31,500,0,52.49
-9071105286183825834,2020-06-30,OPEN,449.81,500,0,70.36
-5558859311053517852,2020-06-30,OPEN,184,500,0,444.41
-7891784140114079312,2020-06-30,OPEN,451.83,500,0,1370.33
3785814928069942787,2020-06-30,OPEN,99.29,500,0,802.83
1200059417989919033,2020-06-30,OPEN,320.12,500,0,890.31
-3042349648757688806,2020-06-30,OPEN,392.85,500,0,217.01
-4407609757482679217,2020-06-30,OPEN,400.16,500,0,125.47
3580512873272922326,2020-06-30,OPEN,494.7,500,0,77.95
-2981695072074978888,2020-06-30,OPEN,210.25,500,0,4719.37
6688556569125768585,2020-06-30,OPEN,307.97,500,0,315.5
6448832615219523094,2020-06-30,OPEN,367.14,500,0,1931.46
2457674041968270210,2020-06-30,OPEN,393.75,500,0,12.3
6809851812595261065,2020-06-30,OPEN,450.23,500,0,13273.19
-7381460666322346713,2020-06-30,OPEN,382.72,500,0,3965.08
-7758804183608117357,2020-06-30,OPEN,498.4,500,0,14.47
-5028346153773349310,2020-06-30,OPEN,499.76,500,0,439.42
3043336554178708966,2020-06-30,OPEN,491.67,500,0,14.14
-3866369743039650045,2020-06-30,OPEN,491.69,500,0,539.04
7803454664199689774,2020-06-30,OPEN,302.35,500,0,29.58
7199915913601024307,2020-06-30,OPEN,490.68,500,0,101.77
-7147311958910231805,2020-06-30,OPEN,209.57,500,0,527.06
557289908320106801,2020-06-30,OPEN,69.54,500,0,267.6
3330779680645513361,2020-06-30,OPEN,435.42,500,0,26.9
2877884871549368104,2020-06-30,OPEN,499.87,500,0,1094.28
5201261181126071488,2020-06-30,OPEN,66.43,500,0,548.25
2925617116856173141,2020-06-30,OPEN,233.37,500,0,1145.3
-5454441844762715206,2020-06-30,OPEN,370.65,500,0,617.01
675249509852350119,2020-06-30,OPEN,480.07,500,0,1870.89
2238895731735274161,2020-06-30,OPEN,467.22,500,0,65.52
-2932600112032093275,2020-06-30,OPEN,417.54,500,0,8.58
877606793505124981,2020-06-30,OPEN,68.98,500,0,816.31
-3757506626267703663,2020-06-30,OPEN,457.01,500,0,45.82
-3016269800016341853,2020-06-30,OPEN,497.06,500,0,13.87
2864238284286608287,2020-06-30,OPEN,183.72,500,0,1148.78
-8073847516064045013,2020-06-30,OPEN,491.49,500,0,446.86
-8280611734546205521,2020-06-30,OPEN,463.51,500,0,13.67
-4111379207874547225,2020-06-30,OPEN,458.55,500,0,50.29
4782914329340915758,2020-06-30,OPEN,389.31,500,0,1433.89
-4336724748339671875,2020-06-30,OPEN,498.83,500,0,14.53
-3520722655799226792,2020-06-30,OPEN,441.99,500,0,1087.62
-8293897400370237386,2020-06-30,OPEN,486.88,500,0,284.28
-9004264809503596749,2020-06-30,OPEN,494.12,500,0,160.38
-7082510703588858120,2020-06-30,OPEN,495.23,500,0,30.39
-359696184265272670,2020-06-30,OPEN,482.68,500,0,666.34
-4321640675942158116,2020-06-30,OPEN,160.15,500,0,227.63
7828841881134875680,2020-06-30,OPEN,229.96,500,0,3662.59
-2048880068761276229,2020-06-30,OPEN,126.44,500,0,1268.63
-8070041117668619713,2020-06-30,OPEN,314.14,500,0,2982.27
7410964086434014569,2020-06-30,OPEN,417.47,500,0,111.16
-7914731099040607425,2020-06-30,OPEN,499.96,500,0,14.17
-6197966650362993758,2020-06-30,OPEN,428.89,500,0,878.86
5934189415462540699,2020-06-30,OPEN,499.36,500,0,14.55
-6646306362226184907,2020-06-30,OPEN,448.94,500,0,1185.68
3815778567216728872,2020-06-30,OPEN,385,500,0,604.77
-5306164119046581421,2020-06-30,OPEN,479.67,500,0,13.23
7417737089827816711,2020-06-30,OPEN,193.91,500,0,358.76
-6988145357786658904,2020-06-30,OPEN,488.46,500,0,1220.46
-2359689470351419552,2020-06-30,OPEN,452.6,500,0,136.55
-4241397549958784709,2020-06-30,OPEN,453,500,0,715.39
-919933704579150178,2020-06-30,OPEN,482.84,500,0,739.73
518228336662979822,2020-06-30,OPEN,474.94,500,0,15.31
-7269257600918155758,2020-06-30,OPEN,472.85,500,0,356.62
5260436251659488409,2020-06-30,OPEN,481.91,500,0,13.29
-511489822301248007,2020-06-30,OPEN,57.59,500,0,269.19
-3717127752892805531,2020-06-30,OPEN,475.25,500,0,2177.75
-1901271736142130266,2020-06-30,OPEN,486.35,500,0,14.16
-2472675778009151021,2020-06-30,OPEN,493.74,500,0,14.17
-8364873620811490486,2020-06-30,OPEN,474.85,500,0,1504.17
-4022707225576382665,2020-06-30,OPEN,122.47,500,0,1602.65
-6150158722453271875,2020-06-30,OPEN,213.21,500,0,661.51
-6973823827789180530,2020-06-30,OPEN,495.29,500,0,1345.07
-7243369900127224563,2020-06-30,OPEN,495.41,500,0,362.54
3699793962922400135,2020-06-30,OPEN,292.57,500,0,1303.84
-7694826154793845740,2020-06-30,OPEN,218.9,500,0,156.8
4141566436213295277,2020-06-30,OPEN,493.8,500,0,13.61
3913821238159435759,2020-06-30,OPEN,38.7,500,0,45.27
1209572891442239419,2020-06-30,OPEN,476.89,500,0,19.12
8118394149495690672,2020-06-30,OPEN,478.83,500,0,43.48
5047225967631965783,2020-06-30,OPEN,33.78,500,0,1749.77
6017646037779695014,2020-06-30,OPEN,421.72,500,0,28.44
-8672057771019209386,2020-06-30,OPEN,480.67,500,0,13.26
-3768324457786069393,2020-06-30,OPEN,412.55,500,0,469.16
82667077254968019,2020-06-30,OPEN,433.58,500,0,13.48
2094525086228859021,2020-06-30,OPEN,475.07,500,0,1465.94
-891281545956637040,2020-06-30,OPEN,473.45,500,0,505.93
5478963748803679552,2020-06-30,OPEN,499.36,500,0,20.81
2875963964219014632,2020-06-30,OPEN,488.79,500,0,3933.03
-880088192774045225,2020-06-30,OPEN,499.01,500,0,196.52
-5836886734316388948,2020-06-30,OPEN,104.19,500,0,665.26
-1430660153521397070,2020-06-30,OPEN,392.68,500,0,993.8
2910869161838193382,2020-06-30,OPEN,453.73,500,0,788.93
-4051387668130245530,2020-06-30,OPEN,267.92,500,0,419.26
-941252934704509591,2020-06-30,OPEN,124.3,500,0,1142.85
8632842399025314988,2020-06-30,OPEN,474.8,500,0,7868.07
-1203233370669924939,2020-06-30,OPEN,377.58,500,0,475.88
-5190882678979671769,2020-06-30,OPEN,397.58,500,0,517.45
1035442263013201172,2020-06-30,OPEN,495.4,500,0,38.38
4760434439130853283,2020-06-30,OPEN,468.13,500,0,13.75
3167756168468480737,2020-06-30,OPEN,451.15,500,0,1365.22
-5943301701988720223,2020-06-30,OPEN,482.78,500,0,14.08
-1762879749094056607,2020-06-30,OPEN,474.81,500,0,1288.97
-4232914213742213692,2020-06-30,OPEN,455.17,500,0,2299.15
5793575312164787935,2020-06-30,OPEN,77.8,500,0,513.87
2062405863036799367,2020-06-30,OPEN,485.86,500,0,13.95
-6630814780831381911,2020-06-30,OPEN,486.35,500,0,14.1
-8351034100828703753,2020-06-30,OPEN,494.33,500,0,1408.3
-5435525641540276797,2020-06-30,OPEN,129.61,500,0,924.62
-6312489356970225622,2020-06-30,OPEN,499.68,500,0,35.36
545096304478285563,2020-06-30,OPEN,494.73,500,0,37.35
-2232142329160733106,2020-06-30,OPEN,483.4,500,0,14.13
7143014799628003311,2020-06-30,OPEN,101.36,500,0,5712.16
1736751766961240988,2020-06-30,OPEN,469.73,500,0,13.83
-3867850204480681293,2020-06-30,OPEN,486.99,500,0,183.29
-6578992446397899476,2020-06-30,OPEN,492.55,500,0,178.98
-486924388960970514,2020-06-30,OPEN,414.33,500,0,11.43
-5185441535116856087,2020-06-30,OPEN,446.98,500,0,12.33
2454439945600430165,2020-06-30,OPEN,245.87,500,0,838.71
-3489389133386717737,2020-06-30,OPEN,129.43,500,0,1557.97
8153907758864834514,2020-06-30,OPEN,499.53,500,0,1233.32
-410525399744243697,2020-06-30,OPEN,495.27,500,0,14.22
